ma_phong_ban_1,ten_phong_ban_1,kinh_do_1,vi_do_1,ma_phong_ban_2,ten_phong_ban_2,kinh_do_2,vi_do_2,Khoảng cách đường bộ km,khoang_cach_chim_bay_km,tinh_thanh_sau_sap_nhap,tinh_thanh,khoang_cach_chim_bay,Khoảng cách đường bộ,thời gian,directed_pair_key_by_code,undirected_pair_key_by_code,directed_pair_key_by_coord,undirected_pair_key_by_coord
94030000,PGD Lý Thường Kiệt,106.6576503,10.7716481,90636000,PGD Hai Bà Trưng,106.6904219,10.7893918,5.7,4.087440960317688,TP. Hồ Chí Minh,,,,,94030000__90636000,90636000__94030000,"10.77165,106.65765__10.78939,106.69042","10.77165,106.65765__10.78939,106.69042"
94200000,CN 11 Thành phố Hồ Chí Minh,106.6474356,10.7568213,90636000,PGD Hai Bà Trưng,106.6904219,10.7893918,7.5,5.930034957917537,TP. Hồ Chí Minh,,,,,94200000__90636000,90636000__94200000,"10.75682,106.64744__10.78939,106.69042","10.75682,106.64744__10.78939,106.69042"
94231000,PGD Tên Lửa,106.61129,10.75028,90636000,PGD Hai Bà Trưng,106.6904219,10.7893918,11.8,9.676474452578315,TP. Hồ Chí Minh,,,,,94231000__90636000,90636000__94231000,"10.75028,106.61129__10.78939,106.69042","10.75028,106.61129__10.78939,106.69042"
94400000,CN 12 Thành phố Hồ Chí Minh,106.6409777,10.7996853,90636000,PGD Hai Bà Trưng,106.6904219,10.7893918,6.7,5.520614874105427,TP. Hồ Chí Minh,,,,,94400000__90636000,90636000__94400000,"10.79969,106.64098__10.78939,106.69042","10.78939,106.69042__10.79969,106.64098"
94700000,CN Thủ Đức,106.7575507,10.8576366,90636000,PGD Hai Bà Trưng,106.6904219,10.7893918,12.3,10.55164461316478,TP. Hồ Chí Minh,,,,,94700000__90636000,90636000__94700000,"10.85764,106.75755__10.78939,106.69042","10.78939,106.69042__10.85764,106.75755"
90830000,PGD KCX Tân Thuận,106.7306059,10.736381,90800000,CN 4 Thành phố Hồ Chí Minh,106.7025623,10.7659462,8.2,4.493674874172255,TP. Hồ Chí Minh,,,,,90830000__90800000,90800000__90830000,"10.73638,106.73061__10.76595,106.70256","10.73638,106.73061__10.76595,106.70256"
90831000,PGD Bến Vân Đồn,106.6936118,10.7582238,90800000,CN 4 Thành phố Hồ Chí Minh,106.7025623,10.7659462,2.4,1.301282547927252,TP. Hồ Chí Minh,,,,,90831000__90800000,90800000__90831000,"10.75822,106.69361__10.76595,106.70256","10.75822,106.69361__10.76595,106.70256"
90834000,PGD Văn Thánh,106.7142617,10.8017978,90800000,CN 4 Thành phố Hồ Chí Minh,106.7025623,10.7659462,8.2,4.186339685948418,TP. Hồ Chí Minh,,,,,90834000__90800000,90800000__90834000,"10.80180,106.71426__10.76595,106.70256","10.76595,106.70256__10.80180,106.71426"
90835000,PGD Phan Văn Trị,106.6918736,10.8242225,90800000,CN 4 Thành phố Hồ Chí Minh,106.7025623,10.7659462,7.9,6.584361914963231,TP. Hồ Chí Minh,,,,,90835000__90800000,90800000__90835000,"10.82422,106.69187__10.76595,106.70256","10.76595,106.70256__10.82422,106.69187"
90836000,PGD Nguyễn Lương Bằng,106.7284493,10.7174433,90800000,CN 4 Thành phố Hồ Chí Minh,106.7025623,10.7659462,7.5,6.089776469125827,TP. Hồ Chí Minh,,,,,90836000__90800000,90800000__90836000,"10.71744,106.72845__10.76595,106.70256","10.71744,106.72845__10.76595,106.70256"
91000000,CN Nam Sài Gòn,106.7002387,10.739119,90800000,CN 4 Thành phố Hồ Chí Minh,106.7025623,10.7659462,4.4,2.993828872139423,TP. Hồ Chí Minh,,,,,91000000__90800000,90800000__91000000,"10.73912,106.70024__10.76595,106.70256","10.73912,106.70024__10.76595,106.70256"
91030000,PGD Phú Mỹ Hưng,106.7055348,10.7291804,90800000,CN 4 Thành phố Hồ Chí Minh,106.7025623,10.7659462,7.4,4.101046984424572,TP. Hồ Chí Minh,,,,,91030000__90800000,90800000__91030000,"10.72918,106.70553__10.76595,106.70256","10.72918,106.70553__10.76595,106.70256"
91031000,PGD Trần Xuân Soạn,106.7055348,10.7517129,90800000,CN 4 Thành phố Hồ Chí Minh,106.7025623,10.7659462,4.8,1.615638480572806,TP. Hồ Chí Minh,,,,,91031000__90800000,90800000__91031000,"10.75171,106.70553__10.76595,106.70256","10.75171,106.70553__10.76595,106.70256"
91032000,PGD Hùynh Tấn Phát,106.7368263,10.7145422,90800000,CN 4 Thành phố Hồ Chí Minh,106.7025623,10.7659462,8.6,6.832492059015258,TP. Hồ Chí Minh,,,,,91032000__90800000,90800000__91032000,"10.71454,106.73683__10.76595,106.70256","10.71454,106.73683__10.76595,106.70256"
91033000,PGD Nguyễn Văn Cừ,106.6925748,10.7609209,90800000,CN 4 Thành phố Hồ Chí Minh,106.7025623,10.7659462,3.2,1.225793779330809,TP. Hồ Chí Minh,,,,,91033000__90800000,90800000__91033000,"10.76092,106.69257__10.76595,106.70256","10.76092,106.69257__10.76595,106.70256"
91034000,PGD Trung Sơn,106.6897068,10.7315771,90800000,CN 4 Thành phố Hồ Chí Minh,106.7025623,10.7659462,6.3,4.07154233107042,TP. Hồ Chí Minh,,,,,91034000__90800000,90800000__91034000,"10.73158,106.68971__10.76595,106.70256","10.73158,106.68971__10.76595,106.70256"
91200000,CN Sài Gòn,106.7072001,10.7281824,90800000,CN 4 Thành phố Hồ Chí Minh,106.7025623,10.7659462,6.3,4.229598136031204,TP. Hồ Chí Minh,,,,,91200000__90800000,90800000__91200000,"10.72818,106.70720__10.76595,106.70256","10.72818,106.70720__10.76595,106.70256"
91232000,PGD Tân Phú,106.64491,10.778592,90800000,CN 4 Thành phố Hồ Chí Minh,106.7025623,10.7659462,10.8,6.45274744144357,TP. Hồ Chí Minh,,,,,91232000__90800000,90800000__91232000,"10.77859,106.64491__10.76595,106.70256","10.76595,106.70256__10.77859,106.64491"
12845000,PGD Học viện Nông Nghiệp,105.9300779,21.0060665,12638000,PGD Giảng Võ,105.8166198,21.0194655,19.1,11.87087918427035,TP. Hà Nội,,,,,12845000__12638000,12638000__12845000,"21.00607,105.93008__21.01947,105.81662","21.00607,105.93008__21.01947,105.81662"
12900000,CN Bắc Hà Nội,105.9041529,21.0354135,12638000,PGD Giảng Võ,105.8166198,21.0194655,14.4,9.256540310653955,TP. Hà Nội,,,,,12900000__12638000,12638000__12900000,"21.03541,105.90415__21.01947,105.81662","21.01947,105.81662__21.03541,105.90415"
12933000,PGD Trưng Vương,105.8490003,21.0404006,12638000,PGD Giảng Võ,105.8166198,21.0194655,5.4,4.088213491108689,TP. Hà Nội,,,,,12933000__12638000,12638000__12933000,"21.04040,105.84900__21.01947,105.81662","21.01947,105.81662__21.04040,105.84900"
12934000,PGD Nguyễn Gia Thiều,105.874576,21.0480521,12638000,PGD Giảng Võ,105.8166198,21.0194655,9.6,6.803286397202673,TP. Hà Nội,,,,,12934000__12638000,12638000__12934000,"21.04805,105.87458__21.01947,105.81662","21.01947,105.81662__21.04805,105.87458"
12935000,PGD Ngọc Thụy,105.8666068,21.056476,12638000,PGD Giảng Võ,105.8166198,21.0194655,10.2,6.621904142415306,TP. Hà Nội,,,,,12935000__12638000,12638000__12935000,"21.05648,105.86661__21.01947,105.81662","21.01947,105.81662__21.05648,105.86661"
12936000,PGD Long Biên,105.8946586,21.062362,12638000,PGD Giảng Võ,105.8166198,21.0194655,17.3,9.399175249757377,TP. Hà Nội,,,,,12936000__12638000,12638000__12936000,"21.06236,105.89466__21.01947,105.81662","21.01947,105.81662__21.06236,105.89466"
12938000,PGD Nguyễn Văn Linh,105.9379784,21.0203375,12638000,PGD Giảng Võ,105.8166198,21.0194655,17.2,12.59685665878054,TP. Hà Nội,,,,,12938000__12638000,12638000__12938000,"21.02034,105.93798__21.01947,105.81662","21.01947,105.81662__21.02034,105.93798"
13100000,CN Đông Hà Nội,105.9162234,21.0839803,12638000,PGD Giảng Võ,105.8166198,21.0194655,20.3,12.58170568072253,TP. Hà Nội,,,,,13100000__12638000,12638000__13100000,"21.08398,105.91622__21.01947,105.81662","21.01947,105.81662__21.08398,105.91622"
13130000,PGD Đức Giang,105.9020591,21.070167,12638000,PGD Giảng Võ,105.8166198,21.0194655,18.1,10.50729465030675,TP. Hà Nội,,,,,13130000__12638000,12638000__13130000,"21.07017,105.90206__21.01947,105.81662","21.01947,105.81662__21.07017,105.90206"
13131000,PGD Ninh Hiệp,105.9401944,21.0830556,12638000,PGD Giảng Võ,105.8166198,21.0194655,25.3,14.64401819337419,TP. Hà Nội,,,,,13131000__12638000,12638000__13131000,"21.08306,105.94019__21.01947,105.81662","21.01947,105.81662__21.08306,105.94019"
13133000,PGD Kim Ngưu,105.8618841,20.9935292,12638000,PGD Giảng Võ,105.8166198,21.0194655,7.4,5.513141828346116,TP. Hà Nội,,,,,13133000__12638000,12638000__13133000,"20.99353,105.86188__21.01947,105.81662","20.99353,105.86188__21.01947,105.81662"
13134000,PGD Thủ Đô,105.7996481,21.0045123,12638000,PGD Giảng Võ,105.8166198,21.0194655,3.0,2.422427727779608,TP. Hà Nội,,,,,13134000__12638000,12638000__13134000,"21.00451,105.79965__21.01947,105.81662","21.00451,105.79965__21.01947,105.81662"
13137000,PGD Đông Đô,105.9415833,21.0778889,12638000,PGD Giảng Võ,105.8166198,21.0194655,24.2,14.50434253671629,TP. Hà Nội,,,,,13137000__12638000,12638000__13137000,"21.07789,105.94158__21.01947,105.81662","21.01947,105.81662__21.07789,105.94158"
13139000,PGD Yên Thịnh,105.9298676,21.0978273,12638000,PGD Giảng Võ,105.8166198,21.0194655,27.0,14.62952859645373,TP. Hà Nội,,,,,13139000__12638000,12638000__13139000,"21.09783,105.92987__21.01947,105.81662","21.01947,105.81662__21.09783,105.92987"
13140000,PGD Phú Thịnh,105.9647886,21.0192727,12638000,PGD Giảng Võ,105.8166198,21.0194655,20.7,15.3793327950761,TP. Hà Nội,,,,,13140000__12638000,12638000__13140000,"21.01927,105.96479__21.01947,105.81662","21.01927,105.96479__21.01947,105.81662"
13600000,CN Hoàng Mai,105.8500842,20.9832744,12638000,PGD Giảng Võ,105.8166198,21.0194655,7.5,5.316259703231162,TP. Hà Nội,,,,,13600000__12638000,12638000__13600000,"20.98327,105.85008__21.01947,105.81662","20.98327,105.85008__21.01947,105.81662"
13630000,PGD Minh Khai,105.8628929,20.995312,12638000,PGD Giảng Võ,105.8166198,21.0194655,7.6,5.503213607369758,TP. Hà Nội,,,,,13630000__12638000,12638000__13630000,"20.99531,105.86289__21.01947,105.81662","20.99531,105.86289__21.01947,105.81662"
13632000,PGD Nam Hà Nội,105.8480297,20.9311893,12638000,PGD Giảng Võ,105.8166198,21.0194655,12.8,10.34342886275693,TP. Hà Nội,,,,,13632000__12638000,12638000__13632000,"20.93119,105.84803__21.01947,105.81662","20.93119,105.84803__21.01947,105.81662"
13633000,PGD Hào Nam,105.827322,21.0246356,12638000,PGD Giảng Võ,105.8166198,21.0194655,2.0,1.250771372748452,TP. Hà Nội,,,,,13633000__12638000,12638000__13633000,"21.02464,105.82732__21.01947,105.81662","21.01947,105.81662__21.02464,105.82732"
13636000,PGD Khương Mai,105.8240389,21.0016491,12638000,PGD Giảng Võ,105.8166198,21.0194655,3.0,2.125514567355678,TP. Hà Nội,,,,,13636000__12638000,12638000__13636000,"21.00165,105.82404__21.01947,105.81662","21.00165,105.82404__21.01947,105.81662"
13638000,PGD Linh Đàm,105.8356521,20.9752375,12638000,PGD Giảng Võ,105.8166198,21.0194655,7.0,5.299970006039691,TP. Hà Nội,,,,,13638000__12638000,12638000__13638000,"20.97524,105.83565__21.01947,105.81662","20.97524,105.83565__21.01947,105.81662"
13641000,PGD Gamuda,105.8798656,20.9714444,12638000,PGD Giảng Võ,105.8166198,21.0194655,11.4,8.462916398478919,TP. Hà Nội,,,,,13641000__12638000,12638000__13641000,"20.97144,105.87987__21.01947,105.81662","20.97144,105.87987__21.01947,105.81662"
14000000,CN Nam Thăng Long,105.7861357,21.0459513,12638000,PGD Giảng Võ,105.8166198,21.0194655,8.9,4.322433716713223,TP. Hà Nội,,,,,14000000__12638000,12638000__14000000,"21.04595,105.78614__21.01947,105.81662","21.01947,105.81662__21.04595,105.78614"
14030000,PGD Xuân Đỉnh,105.7856899,21.0707024,12638000,PGD Giảng Võ,105.8166198,21.0194655,11.2,6.539276212357448,TP. Hà Nội,,,,,14030000__12638000,12638000__14030000,"21.07070,105.78569__21.01947,105.81662","21.01947,105.81662__21.07070,105.78569"
14032000,PGD Mỹ Đình,105.7649846,21.0339139,12638000,PGD Giảng Võ,105.8166198,21.0194655,9.5,5.594890478575413,TP. Hà Nội,,,,,14032000__12638000,12638000__14032000,"21.03391,105.76498__21.01947,105.81662","21.01947,105.81662__21.03391,105.76498"
14034000,PGD Lạc Long Quân,105.8074797,21.0496315,12638000,PGD Giảng Võ,105.8166198,21.0194655,5.7,3.485861153685583,TP. Hà Nội,,,,,14034000__12638000,12638000__14034000,"21.04963,105.80748__21.01947,105.81662","21.01947,105.81662__21.04963,105.80748"
14036000,PGD Mễ Trì,105.775713,21.0135908,12638000,PGD Giảng Võ,105.8166198,21.0194655,6.3,4.295995344274403,TP. Hà Nội,,,,,14036000__12638000,12638000__14036000,"21.01359,105.77571__21.01947,105.81662","21.01359,105.77571__21.01947,105.81662"
14040000,PGD Hà Đô,105.7855949,21.0308595,12638000,PGD Giảng Võ,105.8166198,21.0194655,5.2,3.460409341609891,TP. Hà Nội,,,,,14040000__12638000,12638000__14040000,"21.03086,105.78559__21.01947,105.81662","21.01947,105.81662__21.03086,105.78559"
14200000,CN Hai Bà Trưng,105.8586052,21.0084843,12638000,PGD Giảng Võ,105.8166198,21.0194655,5.6,4.525898502378073,TP. Hà Nội,,,,,14200000__12638000,12638000__14200000,"21.00848,105.85861__21.01947,105.81662","21.00848,105.85861__21.01947,105.81662"
14230000,PGD Chợ Hôm,105.8515865,21.0174588,12638000,PGD Giảng Võ,105.8166198,21.0194655,5.9,3.636275848243558,TP. Hà Nội,,,,,14230000__12638000,12638000__14230000,"21.01746,105.85159__21.01947,105.81662","21.01746,105.85159__21.01947,105.81662"
14231000,PGD Vĩnh Hoàng,105.8648349,20.9835358,12638000,PGD Giảng Võ,105.8166198,21.0194655,8.8,6.404135930364657,TP. Hà Nội,,,,,14231000__12638000,12638000__14231000,"20.98354,105.86483__21.01947,105.81662","20.98354,105.86483__21.01947,105.81662"
14233000,PGD Bạch Mai,105.850209,20.9995637,12638000,PGD Giảng Võ,105.8166198,21.0194655,5.7,4.129651698040467,TP. Hà Nội,,,,,14233000__12638000,12638000__14233000,"20.99956,105.85021__21.01947,105.81662","20.99956,105.85021__21.01947,105.81662"
14234000,PGD Lò Đúc,105.856626,21.01559,12638000,PGD Giảng Võ,105.8166198,21.0194655,6.2,4.174832668950532,TP. Hà Nội,,,,,14234000__12638000,12638000__14234000,"21.01559,105.85663__21.01947,105.81662","21.01559,105.85663__21.01947,105.81662"
14244000,PGD Times City,105.8692155,20.995406,12638000,PGD Giảng Võ,105.8166198,21.0194655,8.6,6.079888711068195,TP. Hà Nội,,,,,14244000__12638000,12638000__14244000,"20.99541,105.86922__21.01947,105.81662","20.99541,105.86922__21.01947,105.81662"
14400000,CN Đông Anh,105.8456519,21.1417415,12638000,PGD Giảng Võ,105.8166198,21.0194655,19.1,13.92613407822452,TP. Hà Nội,,,,,14400000__12638000,12638000__14400000,"21.14174,105.84565__21.01947,105.81662","21.01947,105.81662__21.14174,105.84565"
14431000,PGD Đồng Dầu,105.8967949,21.0917805,12638000,PGD Giảng Võ,105.8166198,21.0194655,22.7,11.5705713683356,TP. Hà Nội,,,,,14431000__12638000,12638000__14431000,"21.09178,105.89679__21.01947,105.81662","21.01947,105.81662__21.09178,105.89679"
14432000,PGD Vân Trì,105.8153577,21.1542115,12638000,PGD Giảng Võ,105.8166198,21.0194655,18.0,14.98364374241662,TP. Hà Nội,,,,,14432000__12638000,12638000__14432000,"21.15421,105.81536__21.01947,105.81662","21.01947,105.81662__21.15421,105.81536"
14433000,PGD Liên Hà,105.9005049,21.1525298,12638000,PGD Giảng Võ,105.8166198,21.0194655,25.7,17.16585602429872,TP. Hà Nội,,,,,14433000__12638000,12638000__14433000,"21.15253,105.90050__21.01947,105.81662","21.01947,105.81662__21.15253,105.90050"
14434000,PGD Bắc Thăng Long,105.790282,21.1157913,12638000,PGD Giảng Võ,105.8166198,21.0194655,16.8,11.0540861703396,TP. Hà Nội,,,,,14434000__12638000,12638000__14434000,"21.11579,105.79028__21.01947,105.81662","21.01947,105.81662__21.11579,105.79028"
14435000,PGD Sông Hồng,105.8037277,21.0672204,12638000,PGD Giảng Võ,105.8166198,21.0194655,7.4,5.476061741119244,TP. Hà Nội,,,,,14435000__12638000,12638000__14435000,"21.06722,105.80373__21.01947,105.81662","21.01947,105.81662__21.06722,105.80373"
14438000,PGD Cảng hàng không Nội Bài,105.8059988,21.2113656,12638000,PGD Giảng Võ,105.8166198,21.0194655,28.9,21.36673928429492,TP. Hà Nội,,,,,14438000__12638000,12638000__14438000,"21.21137,105.80600__21.01947,105.81662","21.01947,105.81662__21.21137,105.80600"
14500000,CN Bắc Thăng Long,105.8485576,21.2591285,12638000,PGD Giảng Võ,105.8166198,21.0194655,30.7,26.85437174518937,TP. Hà Nội,,,,,14500000__12638000,12638000__14500000,"21.25913,105.84856__21.01947,105.81662","21.01947,105.81662__21.25913,105.84856"
14530000,PGD Nội Bài,105.8048505,21.2134158,12638000,PGD Giảng Võ,105.8166198,21.0194655,26.8,21.60081500304307,TP. Hà Nội,,,,,14530000__12638000,12638000__14530000,"21.21342,105.80485__21.01947,105.81662","21.01947,105.81662__21.21342,105.80485"
14532000,PGD Phú Minh,105.8478539,21.2000725,12638000,PGD Giảng Võ,105.8166198,21.0194655,24.5,20.34226415314227,TP. Hà Nội,,,,,14532000__12638000,12638000__14532000,"21.20007,105.84785__21.01947,105.81662","21.01947,105.81662__21.20007,105.84785"
14533000,PGD Bắc Hà,105.8928539,21.0605622,12638000,PGD Giảng Võ,105.8166198,21.0194655,16.9,9.136599485843222,TP. Hà Nội,,,,,14533000__12638000,12638000__14533000,"21.06056,105.89285__21.01947,105.81662","21.01947,105.81662__21.06056,105.89285"
14534000,PGD Sông Cầu,105.8677237,21.3129019,12638000,PGD Giảng Võ,105.8166198,21.0194655,37.1,33.05614680732199,TP. Hà Nội,,,,,14534000__12638000,12638000__14534000,"21.31290,105.86772__21.01947,105.81662","21.01947,105.81662__21.31290,105.86772"
14535000,PGD Tây Hồ Tây,105.7989687,21.0631642,12638000,PGD Giảng Võ,105.8166198,21.0194655,8.1,5.192903286740435,TP. Hà Nội,,,,,14535000__12638000,12638000__14535000,"21.06316,105.79897__21.01947,105.81662","21.01947,105.81662__21.06316,105.79897"
14600000,CN Tây Hà Nội,105.7733339,21.0376276,12638000,PGD Giảng Võ,105.8166198,21.0194655,10.0,4.925665646651336,TP. Hà Nội,,,,,14600000__12638000,12638000__14600000,"21.03763,105.77333__21.01947,105.81662","21.01947,105.81662__21.03763,105.77333"
14630000,PGD Trung Hoà,105.7743892,21.0421264,12638000,PGD Giảng Võ,105.8166198,21.0194655,9.1,5.055711049502312,TP. Hà Nội,,,,,14630000__12638000,12638000__14630000,"21.04213,105.77439__21.01947,105.81662","21.01947,105.81662__21.04213,105.77439"
14632000,PGD Thành Thái,105.7941957,21.0288108,12638000,PGD Giảng Võ,105.8166198,21.0194655,4.9,2.548898466410127,TP. Hà Nội,,,,,14632000__12638000,12638000__14632000,"21.02881,105.79420__21.01947,105.81662","21.01947,105.81662__21.02881,105.79420"
14633000,PGD Hoài Đức,105.7073133,21.0703111,12638000,PGD Giảng Võ,105.8166198,21.0194655,20.1,12.67450205661047,TP. Hà Nội,,,,,14633000__12638000,12638000__14633000,"21.07031,105.70731__21.01947,105.81662","21.01947,105.81662__21.07031,105.70731"
14635000,PGD Bắc Từ Liêm,105.7649134,21.0405775,12638000,PGD Giảng Võ,105.8166198,21.0194655,9.2,5.85752727868202,TP. Hà Nội,,,,,14635000__12638000,12638000__14635000,"21.04058,105.76491__21.01947,105.81662","21.01947,105.81662__21.04058,105.76491"
14636000,PGD Trần Đăng Ninh,105.7917973,21.0394061,12638000,PGD Giảng Võ,105.8166198,21.0194655,4.7,3.399075583067296,TP. Hà Nội,,,,,14636000__12638000,12638000__14636000,"21.03941,105.79180__21.01947,105.81662","21.01947,105.81662__21.03941,105.79180"
18800000,CN Hà Thành,105.7602524,21.0451734,12638000,PGD Giảng Võ,105.8166198,21.0194655,10.2,6.511247655455304,TP. Hà Nội,,,,,18800000__12638000,12638000__18800000,"21.04517,105.76025__21.01947,105.81662","21.01947,105.81662__21.04517,105.76025"
18830000,PGD Thường Tín,105.8600075,20.8663528,12638000,PGD Giảng Võ,105.8166198,21.0194655,19.9,17.61149315707268,TP. Hà Nội,,,,,18830000__12638000,12638000__18830000,"20.86635,105.86001__21.01947,105.81662","20.86635,105.86001__21.01947,105.81662"
18831000,PGD Vinhomes Mỹ Đình,105.7616254,21.0355837,12638000,PGD Giảng Võ,105.8166198,21.0194655,9.9,5.982652156333905,TP. Hà Nội,,,,,18831000__12638000,12638000__18831000,"21.03558,105.76163__21.01947,105.81662","21.01947,105.81662__21.03558,105.76163"
18832000,PGD Trần Khánh Dư,105.8626193,21.0142367,12638000,PGD Giảng Võ,105.8166198,21.0194655,7.0,4.809911221120769,TP. Hà Nội,,,,,18832000__12638000,12638000__18832000,"21.01424,105.86262__21.01947,105.81662","21.01424,105.86262__21.01947,105.81662"
18833000,PGD Xuân La,105.8089683,21.0620134,12638000,PGD Giảng Võ,105.8166198,21.0194655,8.8,4.797287960665503,TP. Hà Nội,,,,,18833000__12638000,12638000__18833000,"21.06201,105.80897__21.01947,105.81662","21.01947,105.81662__21.06201,105.80897"
18834000,PGD Hinode Royal Park,105.7136789,21.0574579,12638000,PGD Giảng Võ,105.8166198,21.0194655,18.6,11.4884120642301,TP. Hà Nội,,,,,18834000__12638000,12638000__18834000,"21.05746,105.71368__21.01947,105.81662","21.01947,105.81662__21.05746,105.71368"
18900000,CN Tràng An,105.8506869,21.0116375,12638000,PGD Giảng Võ,105.8166198,21.0194655,5.4,3.641672345566436,TP. Hà Nội,,,,,18900000__12638000,12638000__18900000,"21.01164,105.85069__21.01947,105.81662","21.01164,105.85069__21.01947,105.81662"
18930000,PGD Yên Thái,105.8144307,21.0446044,12638000,PGD Giảng Võ,105.8166198,21.0194655,4.2,2.804536239041846,TP. Hà Nội,,,,,18930000__12638000,12638000__18930000,"21.04460,105.81443__21.01947,105.81662","21.01947,105.81662__21.04460,105.81443"
18933000,PGD Trần Bình,105.7759371,21.0300786,12638000,PGD Giảng Võ,105.8166198,21.0194655,9.0,4.384356470763048,TP. Hà Nội,,,,,18933000__12638000,12638000__18933000,"21.03008,105.77594__21.01947,105.81662","21.01947,105.81662__21.03008,105.77594"
18934000,PGD Hoàng Quốc Việt,105.7979281,21.0468722,12638000,PGD Giảng Võ,105.8166198,21.0194655,5.9,3.612554326825213,TP. Hà Nội,,,,,18934000__12638000,12638000__18934000,"21.04687,105.79793__21.01947,105.81662","21.01947,105.81662__21.04687,105.79793"
26400000,CN Quang Minh,105.7793675,21.1818988,12638000,PGD Giảng Võ,105.8166198,21.0194655,27.5,18.4705622582545,TP. Hà Nội,,,,,26400000__12638000,12638000__26400000,"21.18190,105.77937__21.01947,105.81662","21.01947,105.81662__21.18190,105.77937"
